num_step,gregaire,peureuse,kamikaze,prevoyante,pers_multi,camouflage,carapace,nageoires,yeux,oreilles
466,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
467,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
468,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
469,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
470,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
471,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
472,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
473,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
474,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
475,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
476,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
477,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
478,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
479,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
480,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
481,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
482,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
483,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
484,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
485,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
486,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
487,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
488,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
489,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
490,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
491,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
492,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
493,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
494,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
495,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
496,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
497,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
498,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
499,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
500,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
501,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
502,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
503,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
504,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
505,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
506,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
507,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
508,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
509,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
510,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
511,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
512,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
513,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
514,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
515,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
516,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
517,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
518,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
519,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
520,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
521,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
522,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
523,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
524,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
525,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
526,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
527,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
528,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
529,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
530,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
531,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
532,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
533,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
534,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
535,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
536,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
537,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
538,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
539,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
540,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
541,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
542,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
543,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
544,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
545,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
546,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
547,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
548,58.3333,8.33333,8.33333,25,0,25,41.6667,50,0,0
549,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
550,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
551,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
552,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
553,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
554,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
555,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
556,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
557,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
558,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
559,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
560,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
561,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
562,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
563,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
564,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
565,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
566,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
567,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
568,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
569,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
570,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
571,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
572,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
573,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
574,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
575,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
576,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
577,53.8462,7.69231,15.3846,23.0769,0,30.7692,38.4615,46.1538,0,0
578,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
579,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
580,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
581,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
582,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
583,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
584,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
585,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
586,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
587,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
588,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
589,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
590,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
591,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
592,53.3333,13.3333,13.3333,20,0,33.3333,33.3333,40,0,0
593,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
594,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
595,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
596,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
597,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
598,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
599,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
600,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
601,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
602,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
603,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
604,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
605,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
606,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
607,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
608,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
609,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
610,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
611,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
612,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
613,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
614,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
615,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
616,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
617,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
618,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
619,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
620,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
621,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
622,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
623,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
624,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
625,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
626,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
627,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
628,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
629,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
630,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
631,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
632,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
633,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
634,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
635,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
636,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
637,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
638,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
639,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
640,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
641,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
642,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
643,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
644,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
645,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
646,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
647,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
648,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
649,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
650,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
651,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
652,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
653,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
654,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
655,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
656,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
657,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
658,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
659,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
660,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
661,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
662,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
663,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
664,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
665,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
666,46.6667,13.3333,13.3333,26.6667,0,40,40,46.6667,0,0
667,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
668,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
669,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
670,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
671,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
672,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
673,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
674,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
675,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
676,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
677,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
678,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
679,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
680,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
681,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
682,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
683,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
684,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
685,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
686,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
687,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
688,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
689,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
690,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
691,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
692,50,14.2857,14.2857,21.4286,0,35.7143,35.7143,42.8571,0,0
693,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
694,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
695,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
696,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
697,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
698,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
699,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
700,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
701,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
702,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
703,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
704,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
705,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
706,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
707,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
708,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
709,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
710,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
711,50,16.6667,16.6667,16.6667,0,33.3333,33.3333,41.6667,0,0
712,46.1538,15.3846,15.3846,23.0769,0,38.4615,30.7692,38.4615,0,0
713,46.1538,15.3846,15.3846,23.0769,0,38.4615,30.7692,38.4615,0,0
714,46.1538,15.3846,15.3846,23.0769,0,38.4615,30.7692,38.4615,0,0
715,46.1538,15.3846,15.3846,23.0769,0,38.4615,30.7692,38.4615,0,0
716,36.3636,18.1818,18.1818,27.2727,0,45.4545,27.2727,27.2727,0,0
717,36.3636,18.1818,18.1818,27.2727,0,45.4545,27.2727,27.2727,0,0
718,36.3636,18.1818,18.1818,27.2727,0,45.4545,27.2727,27.2727,0,0
719,36.3636,18.1818,18.1818,27.2727,0,45.4545,27.2727,27.2727,0,0
720,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
721,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
722,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
723,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
724,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
725,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
726,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
727,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
728,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
729,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
730,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
731,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
732,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
733,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
734,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
735,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
736,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
737,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
738,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
739,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
740,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
741,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
742,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
743,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
744,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
745,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
746,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
747,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
748,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
749,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
750,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
751,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
752,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
753,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
754,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
755,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
756,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
757,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
758,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
759,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
760,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
761,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
762,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
763,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
764,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
765,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
766,41.6667,16.6667,16.6667,25,0,50,25,33.3333,0,0
767,30,20,20,30,0,50,20,30,0,0
768,30,20,20,30,0,50,20,30,0,0
769,30,20,20,30,0,50,20,30,0,0
770,30,20,20,30,0,50,20,30,0,0
771,30,20,20,30,0,50,20,30,0,0
772,30,20,20,30,0,50,20,30,0,0
773,30,20,20,30,0,50,20,30,0,0
774,30,20,20,30,0,50,20,30,0,0
775,30,20,20,30,0,50,20,30,0,0
776,30,20,20,30,0,50,20,30,0,0
777,30,20,20,30,0,50,20,30,0,0
778,30,20,20,30,0,50,20,30,0,0
779,30,20,20,30,0,50,20,30,0,0
780,30,20,20,30,0,50,20,30,0,0
781,30,20,20,30,0,50,20,30,0,0
782,30,20,20,30,0,50,20,30,0,0
783,30,20,20,30,0,50,20,30,0,0
784,30,20,20,30,0,50,20,30,0,0
785,30,20,20,30,0,50,20,30,0,0
786,30,20,20,30,0,50,20,30,0,0
787,30,20,20,30,0,50,20,30,0,0
788,30,20,20,30,0,50,20,30,0,0
789,30,20,20,30,0,50,20,30,0,0
790,30,20,20,30,0,50,20,30,0,0
791,27.2727,18.1818,27.2727,27.2727,0,45.4545,27.2727,27.2727,0,0
792,27.2727,18.1818,27.2727,27.2727,0,45.4545,27.2727,27.2727,0,0
793,27.2727,18.1818,27.2727,27.2727,0,45.4545,27.2727,27.2727,0,0
794,27.2727,18.1818,27.2727,27.2727,0,45.4545,27.2727,27.2727,0,0
795,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
796,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
797,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
798,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
799,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
800,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
801,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
802,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
803,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
804,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
805,33.3333,22.2222,11.1111,33.3333,0,44.4444,22.2222,33.3333,0,0
806,40,20,10,30,0,50,30,30,0,0
807,40,20,10,30,0,50,30,30,0,0
808,40,20,10,30,0,50,30,30,0,0
809,40,20,10,30,0,50,30,30,0,0
810,40,20,10,30,0,50,30,30,0,0
811,40,20,10,30,0,50,30,30,0,0
812,40,20,10,30,0,50,30,30,0,0
813,40,20,10,30,0,50,30,30,0,0
814,40,20,10,30,0,50,30,30,0,0
815,40,20,10,30,0,50,30,30,0,0
816,40,20,10,30,0,50,30,30,0,0
817,40,20,10,30,0,50,30,30,0,0
818,40,20,10,30,0,50,30,30,0,0
819,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
820,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
821,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
822,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
823,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
824,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
825,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
826,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
827,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
828,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
829,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
830,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
831,44.4444,22.2222,11.1111,22.2222,0,55.5556,22.2222,22.2222,0,0
832,50,20,10,20,0,50,30,30,0,0
833,50,20,10,20,0,50,30,30,0,0
834,50,20,10,20,0,50,30,30,0,0
835,50,20,10,20,0,50,30,30,0,0
836,50,20,10,20,0,50,30,30,0,0
837,50,20,10,20,0,50,30,30,0,0
838,50,20,10,20,0,50,30,30,0,0
839,50,20,10,20,0,50,30,30,0,0
840,50,20,10,20,0,50,30,30,0,0
841,50,20,10,20,0,50,30,30,0,0
842,50,20,10,20,0,50,30,30,0,0
843,50,20,10,20,0,50,30,30,0,0
844,50,20,10,20,0,50,30,30,0,0
845,50,20,10,20,0,50,30,30,0,0
846,50,20,10,20,0,50,30,30,0,0
847,50,20,10,20,0,50,30,30,0,0
848,50,20,10,20,0,50,30,30,0,0
849,50,20,10,20,0,50,30,30,0,0
850,50,20,10,20,0,50,30,30,0,0
851,50,20,10,20,0,50,30,30,0,0
852,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
853,44.4444,22.2222,11.1111,22.2222,0,44.4444,33.3333,33.3333,0,0
